BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460642.038817,1.00249,0.00164,1.2260,-0.27,0.74,14.53,28268
2460642.039457,1.00105,0.00164,1.2290,-1.95,0.41,14.07,29276
2460642.040096,1.00185,0.00163,1.2321,-0.82,1.05,13.66,33626
2460642.040735,1.00304,0.00163,1.2352,1.55,0.08,14.11,31212
2460642.041374,1.00103,0.00164,1.2384,-0.16,0.47,13.57,31980
2460642.042013,1.00139,0.00164,1.2416,-1.88,0.09,14.48,28176
2460642.042653,1.00298,0.00164,1.2448,-1.12,0.89,14.49,25904
2460642.043292,0.99998,0.00163,1.2480,1.29,0.39,13.78,31019
2460642.043932,1.00224,0.00164,1.2513,-0.38,0.53,13.68,33359
2460642.044570,0.99973,0.00163,1.2546,-1.16,0.18,13.77,35125
2460642.045209,1.00094,0.00163,1.2579,-0.74,1.13,14.28,31354
2460642.045849,0.99965,0.00164,1.2613,1.10,0.71,14.05,30837
2460642.046488,1.00076,0.00164,1.2647,-0.91,0.08,13.97,32627
2460642.047127,1.00087,0.00164,1.2682,-0.99,0.73,13.79,33452
